image_id,video_id,sequence,split
1-11147,1,60754,train
1-11148,1,60754,train
1-11149,1,60754,train
1-11150,1,60754,train
1-11151,1,60754,train
1-11152,1,60754,train
1-11153,1,60754,train
1-11154,1,60754,train
1-11155,1,60754,train
1-11156,1,60754,train
1-11157,1,60754,train
1-11158,1,60754,train
1-11159,1,60754,train
1-11160,1,60754,train
1-11161,1,60754,train
1-11162,1,60754,train
1-11163,1,60754,train
1-11164,1,60754,train
1-11165,1,60754,train
1-11166,1,60754,train
1-11167,1,60754,train
1-11168,1,60754,train
1-11169,1,60754,train
1-11170,1,60754,train
1-11171,1,60754,train
1-11172,1,60754,train
1-11173,1,60754,train
1-11174,1,60754,train
1-11175,1,60754,train
1-11176,1,60754,train
1-11177,1,60754,train
1-11178,1,60754,train
1-11179,1,60754,train
1-11180,1,60754,train
1-11181,1,60754,train
1-11182,1,60754,train
1-11183,1,60754,train
1-11184,1,60754,train
1-11185,1,60754,train
1-11186,1,60754,train
1-11187,1,60754,train
1-11188,1,60754,train
1-11189,1,60754,train
1-11190,1,60754,train
1-11191,1,60754,train
1-11192,1,60754,train
1-11193,1,60754,train
1-11194,1,60754,train
1-11195,1,60754,train
1-11196,1,60754,train
1-11197,1,60754,train
1-11198,1,60754,train
1-11199,1,60754,train
1-11200,1,60754,train
1-11201,1,60754,train
1-11202,1,60754,train
1-11203,1,60754,train
1-11204,1,60754,train
1-11205,1,60754,train
1-11206,1,60754,train
1-11207,1,60754,train
1-11208,1,60754,train
1-11209,1,60754,train
1-11210,1,60754,train
1-11211,1,60754,train
1-11212,1,60754,train
1-11213,1,60754,train
1-11214,1,60754,train
1-11215,1,60754,train
1-11216,1,60754,train
1-11217,1,60754,train
1-11218,1,60754,train
1-11219,1,60754,train
1-11220,1,60754,train
1-11221,1,60754,train
1-11222,1,60754,train
1-11223,1,60754,train
1-11224,1,60754,train
1-11225,1,60754,train
1-11226,1,60754,train
1-11227,1,60754,train
1-11228,1,60754,train
1-11229,1,60754,train
1-11230,1,60754,train
1-11231,1,60754,train
1-11232,1,60754,train
1-11233,1,60754,train
1-11234,1,60754,train
1-11235,1,60754,train
1-11236,1,60754,train
1-11237,1,60754,train
1-11238,1,60754,train
1-11239,1,60754,train
1-11240,1,60754,train
1-11241,1,60754,train
1-11242,1,60754,train
1-11243,1,60754,train
1-11244,1,60754,train
1-11245,1,60754,train
1-11246,1,60754,train
1-11247,1,60754,train
1-11248,1,60754,train
1-11249,1,60754,train
1-11250,1,60754,train
1-11251,1,60754,train
1-11252,1,60754,train
1-11253,1,60754,train
1-11254,1,60754,train
1-11255,1,60754,train
1-11256,1,60754,train
1-11257,1,60754,train
1-11258,1,60754,train
1-11259,1,60754,train
1-11260,1,60754,train
1-11261,1,60754,train
1-11262,1,60754,train
1-11263,1,60754,train
1-11264,1,60754,train
1-11265,1,60754,train
1-11266,1,60754,train
1-11267,1,60754,train
1-11268,1,60754,train
1-11269,1,60754,train
1-11270,1,60754,train
1-11271,1,60754,train
1-11272,1,60754,train
1-11273,1,60754,train
1-11274,1,60754,train
1-11275,1,60754,train
1-11276,1,60754,train
1-11277,1,60754,train
1-11278,1,60754,train
1-11279,1,60754,train
1-11280,1,60754,train
1-11281,1,60754,train
1-11282,1,60754,train
1-11283,1,60754,train
1-11284,1,60754,train
1-11285,1,60754,train
1-11286,1,60754,train
1-11287,1,60754,train
1-11288,1,60754,train
1-11289,1,60754,train
1-11290,1,60754,train
1-11291,1,60754,train
1-11292,1,60754,train
1-11293,1,60754,train
1-11294,1,60754,train
1-11295,1,60754,train
1-11296,1,60754,train
1-11297,1,60754,train
1-11298,1,60754,train
1-11299,1,60754,train
1-11300,1,60754,train
1-11301,1,60754,train
1-11302,1,60754,train
1-11303,1,60754,train
1-11304,1,60754,train
1-11305,1,60754,train
1-11306,1,60754,train
1-11307,1,60754,train
1-11308,1,60754,train
1-11309,1,60754,train
1-11310,1,60754,train
1-11311,1,60754,train
1-11312,1,60754,train
1-11313,1,60754,train
1-11314,1,60754,train
1-11315,1,60754,train
1-11316,1,60754,train
1-11317,1,60754,train
1-11318,1,60754,train
1-11319,1,60754,train
1-11320,1,60754,train
1-11321,1,60754,train
1-11322,1,60754,train
1-11323,1,60754,train
1-11324,1,60754,train
1-11325,1,60754,train
1-11326,1,60754,train
1-11327,1,60754,train
1-11328,1,60754,train
1-11329,1,60754,train
1-11330,1,60754,train
1-11331,1,60754,train
1-11332,1,60754,train
1-11333,1,60754,train
1-11334,1,60754,train
1-11335,1,60754,train
1-11336,1,60754,train
1-11337,1,60754,train
1-11338,1,60754,train
1-11339,1,60754,train
1-11340,1,60754,train
1-11341,1,60754,train
1-11342,1,60754,train
1-11343,1,60754,train
1-11344,1,60754,train
1-11345,1,60754,train
1-11346,1,60754,train
1-11347,1,60754,train
1-11348,1,60754,train
1-11349,1,60754,train
1-11350,1,60754,train
1-11351,1,60754,train
1-11352,1,60754,train
1-11353,1,60754,train
1-11354,1,60754,train
1-11355,1,60754,train
1-11356,1,60754,train
1-11357,1,60754,train
1-11358,1,60754,train
1-11359,1,60754,train
1-11360,1,60754,train
1-11361,1,60754,train
1-11362,1,60754,train
1-11363,1,60754,train
1-11364,1,60754,train
1-11365,1,60754,train
1-11366,1,60754,train
1-11367,1,60754,train
1-11368,1,60754,train
1-11369,1,60754,train
1-11370,1,60754,train
1-11371,1,60754,train
1-11372,1,60754,train
1-11373,1,60754,train
1-11374,1,60754,train
2-0,2,37114,train
2-1,2,37114,train
2-2,2,37114,train
2-3,2,37114,train
2-4,2,37114,train
2-5,2,37114,train
2-6,2,37114,train
2-7,2,37114,train
2-8,2,37114,train
2-9,2,37114,train
2-10,2,37114,train
2-11,2,37114,train
2-12,2,37114,train
2-13,2,37114,train
2-14,2,37114,train
2-15,2,37114,train
2-16,2,37114,train
2-17,2,37114,train
2-18,2,37114,train
2-19,2,37114,train
2-20,2,37114,train
2-21,2,37114,train
2-22,2,37114,train
2-23,2,37114,train
2-24,2,37114,train
2-25,2,37114,train
2-26,2,37114,train
2-27,2,37114,train
2-28,2,37114,train
2-29,2,37114,train
2-30,2,37114,train
2-31,2,37114,train
2-32,2,37114,train
2-33,2,37114,train
2-34,2,37114,train
2-35,2,37114,train
2-36,2,37114,train
2-37,2,37114,train
2-38,2,37114,train
2-39,2,37114,train
2-40,2,37114,train
2-41,2,37114,train
2-42,2,37114,train
2-43,2,37114,train
2-44,2,37114,train
2-45,2,37114,train
2-46,2,37114,train
2-47,2,37114,train
2-48,2,37114,train
2-49,2,37114,train
2-50,2,37114,train
2-51,2,37114,train
2-52,2,37114,train
2-53,2,37114,train
2-54,2,37114,train
2-55,2,37114,train
2-56,2,37114,train
2-57,2,37114,train
2-58,2,37114,train
2-59,2,37114,train
2-60,2,37114,train
2-61,2,37114,train
2-62,2,37114,train
2-63,2,37114,train
2-64,2,37114,train
2-65,2,37114,train
2-66,2,37114,train
2-67,2,37114,train
2-68,2,37114,train
2-69,2,37114,train
2-70,2,37114,train
2-71,2,37114,train
2-72,2,37114,train
2-73,2,37114,train
2-74,2,37114,train
2-75,2,37114,train
2-76,2,37114,train
2-77,2,37114,train
2-78,2,37114,train
2-79,2,37114,train
2-80,2,37114,train
2-81,2,37114,train
2-82,2,37114,train
2-83,2,37114,train
2-84,2,37114,train
2-85,2,37114,train
2-86,2,37114,train
2-87,2,37114,train
2-88,2,37114,train
2-89,2,37114,train
2-90,2,37114,train
2-91,2,37114,train
2-92,2,37114,train
2-93,2,37114,train
2-94,2,37114,train
2-95,2,37114,train
2-96,2,37114,train
2-97,2,37114,train
2-98,2,37114,train
2-99,2,37114,train
2-100,2,37114,train
2-101,2,37114,train
2-102,2,37114,train
2-103,2,37114,train
2-104,2,37114,train
2-105,2,37114,train
2-106,2,37114,train
2-107,2,37114,train
2-108,2,37114,train
2-109,2,37114,train
2-110,2,37114,train
2-111,2,37114,train
2-112,2,37114,train
2-113,2,37114,train
2-114,2,37114,train
2-115,2,37114,train
2-116,2,37114,train
2-117,2,37114,train
2-118,2,37114,train
2-119,2,37114,train
2-120,2,37114,train
2-121,2,37114,train
2-122,2,37114,train
2-123,2,37114,train
2-124,2,37114,train
2-125,2,37114,train
2-126,2,37114,train
2-127,2,37114,train
2-128,2,37114,train
2-129,2,37114,train
2-130,2,37114,train
2-131,2,37114,train
2-132,2,37114,train
2-133,2,37114,train
2-134,2,37114,train
2-135,2,37114,train
2-136,2,37114,train
2-137,2,37114,train
2-138,2,37114,train
2-139,2,37114,train
2-140,2,37114,train
2-141,2,37114,train
2-142,2,37114,train
2-143,2,37114,train
2-144,2,37114,train
2-145,2,37114,train
2-146,2,37114,train
2-147,2,37114,train
2-148,2,37114,train
2-149,2,37114,train
2-150,2,37114,train
2-151,2,37114,train
2-152,2,37114,train
2-153,2,37114,train
2-154,2,37114,train
2-155,2,37114,train
2-156,2,37114,train
2-157,2,37114,train
2-158,2,37114,train
2-159,2,37114,train
2-160,2,37114,train
2-161,2,37114,train
2-162,2,37114,train
2-163,2,37114,train
2-164,2,37114,train
2-165,2,37114,train
2-166,2,37114,train
2-167,2,37114,train
2-168,2,37114,train
2-169,2,37114,train
2-170,2,37114,train
2-171,2,37114,train
2-172,2,37114,train
2-173,2,37114,train
2-174,2,37114,train
2-175,2,37114,train
2-176,2,37114,train
2-177,2,37114,train
2-178,2,37114,train
2-179,2,37114,train
2-180,2,37114,train
2-181,2,37114,train
2-182,2,37114,train
2-183,2,37114,train
2-184,2,37114,train
2-185,2,37114,train
2-186,2,37114,train
2-187,2,37114,train
2-188,2,37114,train
2-189,2,37114,train
2-190,2,37114,train
2-191,2,37114,train
2-192,2,37114,train
2-193,2,37114,train
2-194,2,37114,train
2-195,2,37114,train
2-196,2,37114,train
2-197,2,37114,train
2-198,2,37114,train
2-199,2,37114,train
2-200,2,37114,train
2-201,2,37114,train
2-202,2,37114,train
2-203,2,37114,train
2-204,2,37114,train
2-205,2,37114,train
2-206,2,37114,train
2-207,2,37114,train
2-208,2,37114,train
2-209,2,37114,train
2-210,2,37114,train
2-211,2,37114,train
2-212,2,37114,train
2-213,2,37114,train
2-214,2,37114,train
2-215,2,37114,train
2-216,2,37114,train
2-217,2,37114,train
2-218,2,37114,train
2-219,2,37114,train
2-220,2,37114,train
2-221,2,37114,train
2-222,2,37114,train
2-223,2,37114,train
2-224,2,37114,train
2-225,2,37114,train
2-226,2,37114,train
2-227,2,37114,train
2-228,2,37114,train
2-229,2,37114,train
2-230,2,37114,train
2-231,2,37114,train
2-232,2,37114,train
2-233,2,37114,train
2-234,2,37114,train
2-235,2,37114,train
2-236,2,37114,train
2-237,2,37114,train
2-238,2,37114,train
2-239,2,37114,train
2-240,2,37114,train
2-241,2,37114,train
2-242,2,37114,train
2-243,2,37114,train
2-244,2,37114,train
2-245,2,37114,train
2-246,2,37114,train
2-247,2,37114,train
2-248,2,37114,train
2-249,2,37114,train
2-250,2,37114,train
2-251,2,37114,train
2-252,2,37114,train
2-253,2,37114,train
2-254,2,37114,train
2-255,2,37114,train
2-256,2,37114,train
2-257,2,37114,train
2-258,2,37114,train
2-259,2,37114,train
2-260,2,37114,train
2-261,2,37114,train
2-262,2,37114,train
2-263,2,37114,train
2-264,2,37114,train
2-265,2,37114,train
2-266,2,37114,train
2-267,2,37114,train
2-268,2,37114,train
2-269,2,37114,train
2-270,2,37114,train
2-271,2,37114,train
2-272,2,37114,train
2-273,2,37114,train
2-274,2,37114,train
2-275,2,37114,train
2-276,2,37114,train
2-277,2,37114,train
2-278,2,37114,train
2-279,2,37114,train
2-280,2,37114,train
2-281,2,37114,train
2-282,2,37114,train
2-283,2,37114,train
2-284,2,37114,train
2-285,2,37114,train
2-286,2,37114,train
2-287,2,37114,train
2-288,2,37114,train
2-289,2,37114,train
2-290,2,37114,train
2-291,2,37114,train
2-292,2,37114,train
2-293,2,37114,train
2-294,2,37114,train
2-295,2,37114,train
2-296,2,37114,train
2-297,2,37114,train
2-298,2,37114,train
2-299,2,37114,train
2-300,2,37114,train
2-301,2,37114,train
2-302,2,37114,train
2-303,2,37114,train
2-304,2,37114,train
2-305,2,37114,train
2-306,2,37114,train
2-307,2,37114,train
2-308,2,37114,train
2-309,2,37114,train
2-310,2,37114,train
2-311,2,37114,train
2-312,2,37114,train
2-313,2,37114,train
2-314,2,37114,train
2-315,2,37114,train
2-316,2,37114,train
2-317,2,37114,train
2-318,2,37114,train
2-319,2,37114,train
2-320,2,37114,train
2-321,2,37114,train
2-322,2,37114,train
2-323,2,37114,train
2-324,2,37114,train
2-325,2,37114,train
2-326,2,37114,train
2-327,2,37114,train
2-328,2,37114,train
2-329,2,37114,train
2-330,2,37114,train
2-331,2,37114,train
2-332,2,37114,train
2-333,2,37114,train
2-334,2,37114,train
2-335,2,37114,train
2-336,2,37114,train
2-337,2,37114,train
2-338,2,37114,train
2-339,2,37114,train
2-340,2,37114,train
2-341,2,37114,train
2-342,2,37114,train
2-343,2,37114,train
2-344,2,37114,train
2-345,2,37114,train
2-346,2,37114,train
2-347,2,37114,train
2-348,2,37114,train
2-349,2,37114,train
2-350,2,37114,train
2-351,2,37114,train
2-352,2,37114,train
2-353,2,37114,train
2-354,2,37114,train
2-355,2,37114,train
2-356,2,37114,train
2-357,2,37114,train
2-358,2,37114,train
2-359,2,37114,train
2-360,2,37114,train
2-361,2,37114,train
2-362,2,37114,train
2-363,2,37114,train
2-364,2,37114,train
2-365,2,37114,train
2-366,2,37114,train
2-367,2,37114,train
2-368,2,37114,train
2-369,2,37114,train
2-370,2,37114,train
2-371,2,37114,train
2-372,2,37114,train
2-373,2,37114,train
2-374,2,37114,train
2-375,2,37114,train
2-376,2,37114,train
2-377,2,37114,train
2-378,2,37114,train
2-379,2,37114,train
2-380,2,37114,train
2-381,2,37114,train
2-382,2,37114,train
2-383,2,37114,train
2-384,2,37114,train
2-385,2,37114,train
2-386,2,37114,train
2-387,2,37114,train
2-388,2,37114,train
2-389,2,37114,train
2-390,2,37114,train
2-391,2,37114,train
2-392,2,37114,train
2-393,2,37114,train
2-394,2,37114,train
2-395,2,37114,train
2-396,2,37114,train
2-397,2,37114,train
2-398,2,37114,train
2-399,2,37114,train
2-400,2,37114,train
2-401,2,37114,train
2-402,2,37114,train
2-403,2,37114,train
2-404,2,37114,train
2-405,2,37114,train
2-406,2,37114,train
2-407,2,37114,train
2-408,2,37114,train
2-409,2,37114,train
2-410,2,37114,train
2-411,2,37114,train
2-412,2,37114,train
2-413,2,37114,train
2-414,2,37114,train
2-415,2,37114,train
2-416,2,37114,train
2-417,2,37114,train
2-418,2,37114,train
2-419,2,37114,train
2-420,2,37114,train
2-421,2,37114,train
2-422,2,37114,train
2-423,2,37114,train
2-424,2,37114,train
2-425,2,37114,train
2-426,2,37114,train
2-427,2,37114,train
2-428,2,37114,train
2-429,2,37114,train
2-430,2,37114,train
2-431,2,37114,train
2-432,2,37114,train
2-433,2,37114,train
2-434,2,37114,train
2-435,2,37114,train
2-436,2,37114,train
2-437,2,37114,train
2-438,2,37114,train
2-439,2,37114,train
2-440,2,37114,train
2-441,2,37114,train
2-442,2,37114,train
2-443,2,37114,train
2-444,2,37114,train
2-445,2,37114,train
2-446,2,37114,train
2-447,2,37114,train
2-448,2,37114,train
2-449,2,37114,train
2-450,2,37114,train
2-451,2,37114,train
2-452,2,37114,train
2-453,2,37114,train
2-454,2,37114,train
2-455,2,37114,train
2-456,2,37114,train
2-457,2,37114,train
2-458,2,37114,train
2-459,2,37114,train
2-460,2,37114,train
2-461,2,37114,train
2-462,2,37114,train
2-463,2,37114,train
2-464,2,37114,train
2-465,2,37114,train
2-466,2,37114,train
2-467,2,37114,train
2-468,2,37114,train
2-469,2,37114,train
2-470,2,37114,train
2-471,2,37114,train
2-472,2,37114,train
2-473,2,37114,train
2-474,2,37114,train
2-475,2,37114,train
2-476,2,37114,train
2-477,2,37114,train
2-478,2,37114,train
2-479,2,37114,train
2-480,2,37114,train
2-481,2,37114,train
2-482,2,37114,train
2-483,2,37114,train
2-484,2,37114,train
2-485,2,37114,train
2-486,2,37114,train
2-487,2,37114,train
2-488,2,37114,train
2-489,2,37114,train
2-490,2,37114,train
2-491,2,37114,train
2-492,2,37114,train
2-493,2,37114,train
2-494,2,37114,train
2-495,2,37114,train
2-496,2,37114,train
2-497,2,37114,train
2-498,2,37114,train
2-499,2,37114,train
2-500,2,37114,train
2-501,2,37114,train
2-502,2,37114,train
2-503,2,37114,train
2-504,2,37114,train
2-505,2,37114,train
2-506,2,37114,train
2-507,2,37114,train
2-508,2,37114,train
2-509,2,37114,train
2-510,2,37114,train
2-511,2,37114,train
2-512,2,37114,train
2-513,2,37114,train
2-514,2,37114,train
2-515,2,37114,train
2-516,2,37114,train
2-517,2,37114,train
2-518,2,37114,train
2-519,2,37114,train
2-520,2,37114,train
2-521,2,37114,train
2-522,2,37114,train
2-523,2,37114,train
2-524,2,37114,train
2-525,2,37114,train
2-526,2,37114,train
2-527,2,37114,train
2-528,2,37114,train
2-529,2,37114,train
2-530,2,37114,train
2-531,2,37114,train
2-532,2,37114,train
2-533,2,37114,train
2-534,2,37114,train
2-535,2,37114,train
2-536,2,37114,train
2-537,2,37114,train
2-538,2,37114,train
2-539,2,37114,train
2-540,2,37114,train
2-541,2,37114,train
2-542,2,37114,train
2-543,2,37114,train
2-544,2,37114,train
2-545,2,37114,train
2-546,2,37114,train
2-547,2,37114,train
2-548,2,37114,train
2-549,2,37114,train
2-550,2,37114,train
2-551,2,37114,train
2-552,2,37114,train
2-553,2,37114,train
2-554,2,37114,train
2-555,2,37114,train
2-556,2,37114,train
2-557,2,37114,train
2-558,2,37114,train
2-559,2,37114,train
2-560,2,37114,train
2-561,2,37114,train
2-562,2,37114,train
2-563,2,37114,train
2-564,2,37114,train
2-565,2,37114,train
2-566,2,37114,train
2-567,2,37114,train
2-568,2,37114,train
2-569,2,37114,train
2-570,2,37114,train
2-571,2,37114,train
2-572,2,37114,train
2-573,2,37114,train
2-574,2,37114,train
2-575,2,37114,train
2-576,2,37114,train
2-577,2,37114,train
2-578,2,37114,train
2-579,2,37114,train
2-580,2,37114,train
2-581,2,37114,train
2-582,2,37114,train
2-583,2,37114,train
2-584,2,37114,train
2-585,2,37114,train
2-586,2,37114,train
2-587,2,37114,train
2-588,2,37114,train
2-589,2,37114,train
2-590,2,37114,train
2-591,2,37114,train
2-592,2,37114,train
2-593,2,37114,train
2-594,2,37114,train
2-595,2,37114,train
2-596,2,37114,train
2-597,2,37114,train
2-598,2,37114,train
2-599,2,37114,train
2-600,2,37114,train
2-601,2,37114,train
2-602,2,37114,train
2-603,2,37114,train
2-604,2,37114,train
2-605,2,37114,train
2-606,2,37114,train
2-607,2,37114,train
2-608,2,37114,train
2-609,2,37114,train
2-610,2,37114,train
2-611,2,37114,train
2-612,2,37114,train
2-613,2,37114,train
2-614,2,37114,train
2-615,2,37114,train
2-616,2,37114,train
2-617,2,37114,train
2-618,2,37114,train
2-619,2,37114,train
2-620,2,37114,train
2-621,2,37114,train
2-622,2,37114,train
2-623,2,37114,train
2-624,2,37114,train
2-625,2,37114,train
2-626,2,37114,train
2-627,2,37114,train
2-628,2,37114,train
2-629,2,37114,train
2-630,2,37114,train
2-631,2,37114,train
2-632,2,37114,train
2-633,2,37114,train
2-634,2,37114,train
2-635,2,37114,train
2-636,2,37114,train
2-637,2,37114,train
2-638,2,37114,train
2-639,2,37114,train
2-640,2,37114,train
2-641,2,37114,train
2-642,2,37114,train
2-643,2,37114,train
2-644,2,37114,train
2-645,2,37114,train
2-646,2,37114,train
2-647,2,37114,train
2-648,2,37114,train
2-649,2,37114,train
2-650,2,37114,train
2-651,2,37114,train
2-652,2,37114,train
2-653,2,37114,train
2-654,2,37114,train
2-655,2,37114,train
2-656,2,37114,train
2-657,2,37114,train
2-658,2,37114,train
2-659,2,37114,train
2-660,2,37114,train
2-661,2,37114,train
2-662,2,37114,train
2-663,2,37114,train
2-664,2,37114,train
2-665,2,37114,train
2-666,2,37114,train
2-667,2,37114,train
2-668,2,37114,train
2-669,2,37114,train
2-670,2,37114,train
2-671,2,37114,train
2-672,2,37114,train
2-673,2,37114,train
2-674,2,37114,train
2-675,2,37114,train
2-676,2,37114,train
2-677,2,37114,train
2-678,2,37114,train
2-679,2,37114,train
2-680,2,37114,train
2-681,2,37114,train
2-682,2,37114,train
2-683,2,37114,train
2-684,2,37114,train
2-685,2,37114,train
2-686,2,37114,train
2-687,2,37114,train
2-688,2,37114,train
2-689,2,37114,train
2-690,2,37114,train
2-691,2,37114,train
2-692,2,37114,train
2-693,2,37114,train
2-694,2,37114,train
2-695,2,37114,train
2-696,2,37114,train
2-697,2,37114,train
2-698,2,37114,train
2-699,2,37114,train
2-700,2,37114,train
2-701,2,37114,train
2-702,2,37114,train
2-703,2,37114,train
2-704,2,37114,train
2-705,2,37114,train
2-706,2,37114,train
2-707,2,37114,train
2-708,2,37114,train
2-709,2,37114,train
2-710,2,37114,train
2-711,2,37114,train
2-712,2,37114,train
2-713,2,37114,train
2-714,2,37114,train
2-715,2,37114,train
2-716,2,37114,train
2-717,2,37114,train
2-718,2,37114,train
2-719,2,37114,train
2-720,2,37114,train
2-721,2,37114,train
2-722,2,37114,train
2-723,2,37114,train
2-724,2,37114,train
